Datetime,goat_id,O_30m,D_15-30m,MAD_15m,Act15m,Temp_60m,y_H2
2024-03-30T04:54:00.000000+0000,1,7.337799966715567,0.9971066165441353,0.9155244652864288,0.09499999999999999,21.086560111761962,0
2024-03-30T04:55:00.000000+0000,1,7.2543346889377895,0.9491519140624645,0.9000244652864292,0.09499999999999999,21.08113187102122,0
2024-03-30T04:56:00.000000+0000,1,7.169324676504956,0.8823915137491385,0.896857798619763,0.09222222222222222,21.081112207658,0
2024-03-30T04:57:00.000000+0000,1,7.2335554296682885,0.9719136562715844,0.9131911319530952,0.10888888888888888,21.071677006788015,0
2024-03-30T04:58:00.000000+0000,1,7.161801733201358,0.881511161130657,0.9136539069107925,0.10888888888888888,21.068525979902216,0
2024-03-30T04:59:00.000000+0000,1,7.099299174721825,0.9159261110686341,0.9354696963844773,0.12000000000000001,21.064884983020317,0
2024-03-30T05:00:00.000000+0000,1,7.2591717538736535,1.0619701985834737,0.9411363630511441,0.13666666666666666,21.063645524784622,0
2024-03-30T05:01:00.000000+0000,1,7.351309246975519,1.1087352026757697,0.966303029717811,0.15888888888888889,21.063755917166848,0
2024-03-30T05:02:00.000000+0000,1,7.658359460767382,1.3996996949766913,1.0807593577035504,0.1833333333333333,21.063817960148423,0
2024-03-30T05:03:00.000000+0000,1,7.593764768943706,1.3128388316731145,1.0844260243702157,0.1888888888888889,21.065178172292484,0
2024-03-30T05:04:00.000000+0000,1,7.8456620333048175,1.5037165538790056,1.1525614169709835,0.20555555555555555,21.065961287285212,0
2024-03-30T05:05:00.000000+0000,1,7.895551543289929,1.1111337332362963,0.9559185598281251,0.18055555555555555,21.066822437967758,0
2024-03-30T05:06:00.000000+0000,1,7.928586929889482,1.2158858464667137,0.9353761250610044,0.1861111111111111,21.066269922887006,0
2024-03-30T05:07:00.000000+0000,1,7.931814951867504,-0.3083797572237792,0.5486998430097216,0.14999999999999997,21.064381616581716,0
2024-03-30T05:08:00.000000+0000,1,8.009622260389618,-0.43139402394171267,0.5897840014255635,0.16666666666666666,21.059933468837198,0
2024-03-30T05:09:00.000000+0000,1,8.071610357534494,-0.26329622572520783,0.5979506680922323,0.175,21.054887671006107,0
2024-03-30T05:10:00.000000+0000,1,8.905088279946025,0.7016016769457689,0.6544506680922321,0.20277777777777778,21.048756879168515,0
2024-03-30T05:11:00.000000+0000,1,9.581431192713506,1.5297150024594153,0.9861173347588974,0.25833333333333336,21.04256250227708,0
2024-03-30T05:12:00.000000+0000,1,9.723735962591457,1.5182668766515857,1.059462452604017,0.2916666666666667,21.03531834261299,0
2024-03-30T05:13:00.000000+0000,1,9.896173892428553,1.8528609980965385,1.1574624526040165,0.3527777777777778,21.028009052469542,0
2024-03-30T05:14:00.000000+0000,1,10.388265627565998,2.373040341775539,1.233979996463664,0.4083333333333333,21.018308728805167,0
2024-03-30T05:15:00.000000+0000,1,10.702086162760878,2.3809442103037544,1.2914799964636634,0.4583333333333333,21.008417018149483,0
2024-03-30T05:16:00.000000+0000,1,11.945488282004726,3.485443832353436,2.00064666313033,0.5027777777777778,20.993393274702292,0
2024-03-30T05:17:00.000000+0000,1,13.223825049707278,4.16576589396321,2.6100236684779237,0.5416666666666666,20.967907228962325,0
